ID,Label
http://www.wikidata.org/entity/Q1438444,Turk 182
http://www.wikidata.org/entity/Q14387340,"Hateship, Loveship"
http://www.wikidata.org/entity/Q14388012,Halima's Path
http://www.wikidata.org/entity/Q1438833,Leonard Cohen: I'm Your Man
http://www.wikidata.org/entity/Q1439941,"Smash-Up, the Story of a Woman"
http://www.wikidata.org/entity/Q1440375,Roman Polanski: Wanted and Desired
http://www.wikidata.org/entity/Q1440674,Joschka & Mr. Fischer
http://www.wikidata.org/entity/Q1442230,God's Comedy
http://www.wikidata.org/entity/Q1442306,Jism 2
http://www.wikidata.org/entity/Q14433973,B.A. Pass
http://www.wikidata.org/entity/Q1444707,The Earrings of Madame de...
http://www.wikidata.org/entity/Q14526650,She's Funny That Way
http://www.wikidata.org/entity/Q1453467,La Vie de Jésus
http://www.wikidata.org/entity/Q1454794,Friday the 13th Part VIII: Jason Takes Manhattan
http://www.wikidata.org/entity/Q1454798,Friday the 13th Part VII: The New Blood
http://www.wikidata.org/entity/Q1454799,Friday the 13th Part VI: Jason Lives
http://www.wikidata.org/entity/Q14549501,Quai d'Orsay
http://www.wikidata.org/entity/Q14551360,We are the Best!
http://www.wikidata.org/entity/Q14564881,L'intrepido
http://www.wikidata.org/entity/Q1462075,Gregoire Moulin vs. Humanity
http://www.wikidata.org/entity/Q14623361,Bula Quo!
http://www.wikidata.org/entity/Q14623727,Short Term 12
http://www.wikidata.org/entity/Q14634072,The Inevitable Defeat of Mister & Pete
http://www.wikidata.org/entity/Q14638068,Eyjafjallajökull
http://www.wikidata.org/entity/Q14640729,The Devil's Violinist
http://www.wikidata.org/entity/Q1466520,Love & Sex
http://www.wikidata.org/entity/Q1466657,9 to 5
http://www.wikidata.org/entity/Q1468196,Mr. Magorium's Wonder Emporium
http://www.wikidata.org/entity/Q1471244,Robin and the 7 Hoods
http://www.wikidata.org/entity/Q1471849,What's Love Got to Do with It
http://www.wikidata.org/entity/Q1474263,Hustle & Flow
http://www.wikidata.org/entity/Q14749215,A Caretaker's Tale
http://www.wikidata.org/entity/Q1475611,In & Out
http://www.wikidata.org/entity/Q1475674,The Preacher's Wife
http://www.wikidata.org/entity/Q1479227,"Turn Me On, Dammit!"
http://www.wikidata.org/entity/Q1480910,She's the One
http://www.wikidata.org/entity/Q148204,Heaven's Gate
http://www.wikidata.org/entity/Q14826360,G.B.F.
http://www.wikidata.org/entity/Q1487322,Lucky: No Time for Love
